Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Статус;Банковский идентификационный номер;Важная информация;2017 - 2мес., Прибыль (убыток) до налогообложения, RUB;2017 - 3мес., Прибыль (убыток) до налогообложения, RUB;2017 - 4мес., Прибыль (убыток) до налогообложения, RUB;2017 - 5мес., Прибыль (убыток) до налогообложения, RUB;2017 - 6мес., Прибыль (убыток) до налогообложения, RUB;2017 - 7мес., Прибыль (убыток) до налогообложения, RUB;2017 - 8мес., Прибыль (убыток) до налогообложения, RUB;2017 - 9мес., Прибыль (убыток) до налогообложения, RUB;2017 - 10мес., Прибыль (убыток) до налогообложения, RUB;2017 - 11мес., Прибыль (убыток) до налогообложения, RUB;2017 - 12мес., Прибыль (убыток) до налогообложения, RUB;2018 - 1мес., Прибыль (убыток) до налогообложения, RUB;2017 - 2мес., Коррсчета (ЛОРО), RUB;2017 - 3мес., Коррсчета (ЛОРО), RUB;2017 - 4мес., Коррсчета (ЛОРО), RUB;2017 - 5мес., Коррсчета (ЛОРО), RUB;2017 - 6мес., Коррсчета (ЛОРО), RUB;2017 - 7мес., Коррсчета (ЛОРО), RUB;2017 - 8мес., Коррсчета (ЛОРО), RUB;2017 - 9мес., Коррсчета (ЛОРО), RUB;2017 - 10мес., Коррсчета (ЛОРО), RUB;2017 - 11мес., Коррсчета (ЛОРО), RUB;2017 - 12мес., Коррсчета (ЛОРО), RUB;2018 - 1мес., Коррсчета (ЛОРО), RUB;2017 - 2мес., Кредиты других банков (МБК), RUB;2017 - 3мес., Кредиты других банков (МБК), RUB;2017 - 4мес., Кредиты других банков (МБК), RUB;2017 - 5мес., Кредиты других банков (МБК), RUB;2017 - 6мес., Кредиты других банков (МБК), RUB;2017 - 7мес., Кредиты других банков (МБК), RUB;2017 - 8мес., Кредиты других банков (МБК), RUB;2017 - 9мес., Кредиты других банков (МБК), RUB;2017 - 10мес., Кредиты других банков (МБК), RUB;2017 - 11мес., Кредиты других банков (МБК), RUB;2017 - 12мес., Кредиты других банков (МБК), RUB;2018 - 1мес., Кредиты других банков (МБК), RUB;2017 - 2мес., Средства клиентов, RUB;2017 - 3мес., Средства клиентов, RUB;2017 - 4мес., Средства клиентов, RUB;2017 - 5мес., Средства клиентов, RUB;2017 - 6мес., Средства клиентов, RUB;2017 - 7мес., Средства клиентов, RUB;2017 - 8мес., Средства клиентов, RUB;2017 - 9мес., Средства клиентов, RUB;2017 - 10мес., Средства клиентов, RUB;2017 - 11мес., Средства клиентов, RUB;2017 - 12мес., Средства клиентов, RUB;2018 - 1мес., Средства клиентов, RUB;2017 - 2мес., Средства организаций на расчетных счетах, RUB;2017 - 3мес., Средства организаций на расчетных счетах, RUB;2017 - 4мес., Средства организаций на расчетных счетах, RUB;2017 - 5мес., Средства организаций на расчетных счетах, RUB;2017 - 6мес., Средства организаций на расчетных счетах, RUB;2017 - 7мес., Средства организаций на расчетных счетах, RUB;2017 - 8мес., Средства организаций на расчетных счетах, RUB;2017 - 9мес., Средства организаций на расчетных счетах, RUB;2017 - 10мес., Средства организаций на расчетных счетах, RUB;2017 - 11мес., Средства организаций на расчетных счетах, RUB;2017 - 12мес., Средства организаций на расчетных счетах, RUB;2018 - 1мес., Средства организаций на расчетных счетах, RUB;2017 - 2мес., Депозиты юридических лиц, RUB;2017 - 3мес., Депозиты юридических лиц, RUB;2017 - 4мес., Депозиты юридических лиц, RUB;2017 - 5мес., Депозиты юридических лиц, RUB;2017 - 6мес., Депозиты юридических лиц, RUB;2017 - 7мес., Депозиты юридических лиц, RUB;2017 - 8мес., Депозиты юридических лиц, RUB;2017 - 9мес., Депозиты юридических лиц, RUB;2017 - 10мес., Депозиты юридических лиц, RUB;2017 - 11мес., Депозиты юридических лиц, RUB;2017 - 12мес., Депозиты юридических лиц, RUB;2018 - 1мес., Депозиты юридических лиц, RUB;2017 - 2мес., Вклады физических лиц, RUB;2017 - 3мес., Вклады физических лиц, RUB;2017 - 4мес., Вклады физических лиц, RUB;2017 - 5мес., Вклады физических лиц, RUB;2017 - 6мес., Вклады физических лиц, RUB;2017 - 7мес., Вклады физических лиц, RUB;2017 - 8мес., Вклады физических лиц, RUB;2017 - 9мес., Вклады физических лиц, RUB;2017 - 10мес., Вклады физических лиц, RUB;2017 - 11мес., Вклады физических лиц, RUB;2017 - 12мес., Вклады физических лиц, RUB;2018 - 1мес., Вклады физических лиц, RUB;2017 - 2мес., Облигации, RUB;2017 - 3мес., Облигации, RUB;2017 - 4мес., Облигации, RUB;2017 - 5мес., Облигации, RUB;2017 - 6мес., Облигации, RUB;2017 - 7мес., Облигации, RUB;2017 - 8мес., Облигации, RUB;2017 - 9мес., Облигации, RUB;2017 - 10мес., Облигации, RUB;2017 - 11мес., Облигации, RUB;2017 - 12мес., Облигации, RUB;2018 - 1мес., Облигации, RUB;2017 - 2мес., Векселя, RUB;2017 - 3мес., Векселя, RUB;2017 - 4мес., Векселя, RUB;2017 - 5мес., Векселя, RUB;2017 - 6мес., Векселя, RUB;2017 - 7мес., Векселя, RUB;2017 - 8мес., Векселя, RUB;2017 - 9мес., Векселя, RUB;2017 - 10мес., Векселя, RUB;2017 - 11мес., Векселя, RUB;2017 - 12мес., Векселя, RUB;2018 - 1мес., Векселя, RUB;2017 - 2мес., Резервы на возможные потери, RUB;2017 - 3мес., Резервы на возможные потери, RUB;2017 - 4мес., Резервы на возможные потери, RUB;2017 - 5мес., Резервы на возможные потери, RUB;2017 - 6мес., Резервы на возможные потери, RUB;2017 - 7мес., Резервы на возможные потери, RUB;2017 - 8мес., Резервы на возможные потери, RUB;2017 - 9мес., Резервы на возможные потери, RUB;2017 - 10мес., Резервы на возможные потери, RUB;2017 - 11мес., Резервы на возможные потери, RUB;2017 - 12мес., Резервы на возможные потери, RUB;2018 - 1мес., Резервы на возможные потери, RUB;2017 - 2мес., Капитал, RUB;2017 - 3мес., Капитал, RUB;2017 - 4мес., Капитал, RUB;2017 - 5мес., Капитал, RUB;2017 - 6мес., Капитал, RUB;2017 - 7мес., Капитал, RUB;2017 - 8мес., Капитал, RUB;2017 - 9мес., Капитал, RUB;2017 - 10мес., Капитал, RUB;2017 - 11мес., Капитал, RUB;2017 - 12мес., Капитал, RUB;2018 - 1мес., Капитал, RUB;2017 - 2мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 3мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 4мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 5мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 6мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 7мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 8мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 9мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 10мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 11мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 12мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 1мес., Коэффициент покрытия Кредитного портфеля, %;2017 - 2мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 3мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 4мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 5мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 6мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 7мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 8мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 9мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 10мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 11мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 12мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 1мес., Коэффициент обеспечения Кредитного портфеля, %;2017 - 2мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 3мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 4мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 5мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 6мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 7мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 8мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 9мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 10мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 11мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 12мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 1мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2017 - 2мес., Рентабельность активов-нетто (ROA), %;2017 - 3мес., Рентабельность активов-нетто (ROA), %;2017 - 4мес., Рентабельность активов-нетто (ROA), %;2017 - 5мес., Рентабельность активов-нетто (ROA), %;2017 - 6мес., Рентабельность активов-нетто (ROA), %;2017 - 7мес., Рентабельность активов-нетто (ROA), %;2017 - 8мес., Рентабельность активов-нетто (ROA), %;2017 - 9мес., Рентабельность активов-нетто (ROA), %;2017 - 10мес., Рентабельность активов-нетто (ROA), %;2017 - 11мес., Рентабельность активов-нетто (ROA), %;2017 - 12мес., Рентабельность активов-нетто (ROA), %;2018 - 1мес., Рентабельность активов-нетто (ROA), %;2017 - 2мес., Рентабельность собственного капитала (ROE), %;2017 - 3мес., Рентабельность собственного капитала (ROE), %;2017 - 4мес., Рентабельность собственного капитала (ROE), %;2017 - 5мес., Рентабельность собственного капитала (ROE), %;2017 - 6мес., Рентабельность собственного капитала (ROE), %;2017 - 7мес., Рентабельность собственного капитала (ROE), %;2017 - 8мес., Рентабельность собственного капитала (ROE), %;2017 - 9мес., Рентабельность собственного капитала (ROE), %;2017 - 10мес., Рентабельность собственного капитала (ROE), %;2017 - 11мес., Рентабельность собственного капитала (ROE), %;2017 - 12мес., Рентабельность собственного капитала (ROE), %;2018 - 1мес., Рентабельность собственного капитала (ROE), %
77;НКБ, ООО КБ;Ликвидируется;044525179;Находится в стадии ликвидации от 05.05.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 29.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;ИНТЕРКОММЕРЦ (ООО), КБ;Ликвидируется;044525626;Находится в стадии ликвидации от 01.06.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 08.02.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;КБР БАНК (ООО), КБ;Ликвидируется;044525485;Находится в стадии ликвидации от 24.03.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 14.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;МОСТРАНСБАНК ОАО, АКБ;Ликвидируется;044525568;Находится в стадии ликвидации от 29.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 05.05.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;МИКО-БАНК ООО, КБ;Ликвидируется;044525284;Находится в стадии ликвидации от 14.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.03.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;МИ-БАНК (ОАО);Ликвидируется;044525255;Находится в стадии ликвидации от 17.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;М БАНК, ЗАО;Ликвидируется;044525241;Находится в стадии ликвидации от 16.11.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 24.07.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;АМТ БАНК, ООО;Ликвидируется;044525073;Находится в стадии ликвидации от 27.12.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 20.07.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;ИКФ, ООО КБ;Ликвидируется;044525233;Находится в стадии ликвидации от 21.10.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 07.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 18.08.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;РИАБАНК (АО);Ликвидируется;044525538;Находится в стадии ликвидации от 25.05.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.08.2017;269 353 000;223 951 000;155 394 000;156 919 000;171 689 000;-32 814 000;;;;;;;0;0;0;0;0;0;;;;;;;149 968 000;0;0;0;27 006 000;0;;;;;;;2 574 395 000;2 398 375 000;2 424 396 000;2 449 109 000;2 426 152 000;2 301 392 000;;;;;;;206 461 000;172 699 000;185 559 000;215 539 000;211 438 000;136 812 000;;;;;;;303 162 000;285 583 000;236 192 000;233 202 000;233 045 000;233 067 000;;;;;;;2 061 572 000;1 939 531 000;2 001 795 000;1 999 857 000;1 980 129 000;1 930 832 000;;;;;;;0;0;0;0;0;0;;;;;;;16 823 000;0;0;29 815 000;31 170 000;45 091 000;;;;;;;373 315 000;399 976 000;404 001 000;412 751 000;440 881 000;632 337 000;;;;;;;1 004 450 000;966 049 000;1 004 956 000;1 006 886 000;1 021 412 000;1 012 211 000;;;;;;;13,77%;12,63%;12,36%;12,26%;12,86%;21,25%;;;;;;;318,96%;318,98%;314,76%;299,47%;291,00%;291,58%;;;;;;;8,26%;3,70%;5,72%;5,63%;5,52%;5,56%;;;;;;;-1,31%;-1,01%;-0,69%;-0,42%;-0,18%;0,10%;;;;;;;-10,52%;-7,96%;-5,26%;-3,04%;-1,19%;0,64%;;;;;;
87;КРК (ОАО), КБ;Ликвидируется;044525887;Находится в стадии ликвидации от 12.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 12.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;ДАГЭНЕРГОБАНК, ООО;Ликвидируется;048209964;Находится в стадии ликвидации от 06.07.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 24.03.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;ТААТТА АО, БАНК;Ликвидируется;049805709;Находится в стадии ликвидации от 08.10.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 05.07.2018;34 858 000;-20 931 000;86 703 000;82 703 000;70 696 000;80 977 000;99 870 000;42 700 000;38 408 000;-26 984 000;15 561 000;-25 890 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8 978 430 000;8 848 877 000;9 008 593 000;9 237 950 000;9 242 850 000;9 242 254 000;9 404 960 000;9 118 296 000;8 777 128 000;8 527 177 000;8 980 016 000;8 411 278 000;1 987 679 000;1 841 357 000;2 105 164 000;2 075 085 000;2 147 515 000;2 077 038 000;2 520 559 000;2 508 235 000;2 316 366 000;2 385 856 000;2 078 512 000;1 873 427 000;910 423 000;888 763 000;875 661 000;867 369 000;909 345 000;859 200 000;646 683 000;540 265 000;443 196 000;396 248 000;1 151 075 000;796 473 000;6 079 469 000;6 118 301 000;6 026 534 000;6 284 690 000;6 185 439 000;6 305 389 000;6 231 738 000;6 056 471 000;6 005 037 000;5 731 643 000;5 739 021 000;5 724 926 000;0;0;0;0;0;0;0;0;0;0;0;0;4 200 000;4 200 000;4 200 000;4 200 000;4 200 000;6 403 000;6 373 000;6 347 000;4 200 000;4 200 000;700 000;700 000;314 852 000;348 842 000;380 717 000;387 263 000;406 039 000;408 471 000;405 411 000;463 470 000;471 986 000;548 848 000;502 521 000;520 936 000;1 489 103 000;1 352 478 000;1 451 786 000;1 469 068 000;1 459 087 000;1 466 138 000;1 472 388 000;1 415 710 000;1 411 559 000;1 348 633 000;1 394 365 000;1 361 232 000;6,46%;6,75%;6,70%;6,87%;7,26%;6,99%;7,17%;8,60%;8,51%;10,23%;9,25%;8,80%;162,20%;141,54%;139,75%;138,29%;141,67%;132,72%;155,79%;156,02%;150,44%;164,54%;159,56%;168,44%;3,55%;2,44%;2,36%;2,42%;2,54%;2,40%;2,53%;7,73%;7,44%;8,20%;7,54%;7,07%;-0,81%;-0,73%;-0,67%;-0,58%;-0,45%;-0,32%;-0,18%;-0,02%;0,13%;0,27%;0,38%;0,42%;-6,14%;-5,55%;-5,08%;-4,41%;-3,41%;-2,44%;-1,36%;-0,14%;0,99%;2,10%;2,93%;3,19%
90;ЕИБ ЗАО, АКБ;Ликвидируется;044525703;Находится в стадии ликвидации от 19.12.2013, Решение о признании должника банкротом и открытии конкурсного производства от 01.11.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;ВЕСТИНТЕРБАНК, ООО;Ликвидируется;044525071;Находится в стадии ликвидации от 12.01.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.10.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;УНИВЕРСАЛТРАСТ (ООО), КБ;Ликвидируется;044525726;Находится в стадии ликвидации от 31.01.2013, Решение о признании должника банкротом и открытии конкурсного производства от 19.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;МОСКОВСКИЙ ВЕКСЕЛЬНЫЙ БАНК (АО), АКБ;Ликвидируется;044525262;Находится в стадии ликвидации от 14.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.08.2018;-3 777 000;-10 431 000;-13 279 000;-16 086 000;-25 805 000;-23 941 000;-25 788 000;-36 655 000;-62 682 000;-62 256 000;-82 791 000;-1 437 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 557 739 000;1 550 526 000;1 508 439 000;1 612 838 000;1 531 915 000;1 407 153 000;1 394 279 000;1 391 078 000;1 228 110 000;1 142 543 000;1 037 403 000;1 050 619 000;111 392 000;132 338 000;93 661 000;164 835 000;118 291 000;58 669 000;75 943 000;91 092 000;102 369 000;71 007 000;53 416 000;70 410 000;97 811 000;96 611 000;94 005 000;82 221 000;82 217 000;82 157 000;82 157 000;115 157 000;82 245 000;93 157 000;82 007 000;82 007 000;1 348 522 000;1 321 563 000;1 320 596 000;1 365 768 000;1 331 393 000;1 266 313 000;1 236 165 000;1 183 351 000;1 043 482 000;978 365 000;901 928 000;898 188 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39 356 000;50 319 000;52 133 000;54 542 000;55 488 000;55 658 000;54 620 000;70 496 000;97 270 000;95 906 000;120 576 000;125 504 000;467 782 000;461 464 000;458 531 000;456 306 000;446 480 000;447 920 000;446 765 000;436 114 000;408 209 000;410 981 000;389 007 000;388 754 000;2,42%;3,03%;3,14%;3,20%;3,27%;3,36%;3,35%;4,53%;6,96%;7,43%;11,74%;11,88%;98,47%;90,59%;98,07%;95,21%;96,14%;96,17%;98,29%;102,68%;112,24%;113,30%;115,63%;108,56%;3,28%;7,58%;7,74%;7,34%;7,41%;7,64%;7,63%;7,65%;8,33%;8,96%;4,44%;4,59%;-0,09%;-0,09%;-0,13%;-0,19%;-0,26%;-0,36%;-0,48%;-0,57%;-0,67%;-0,86%;-1,15%;-1,54%;-0,37%;-0,41%;-0,57%;-0,81%;-1,12%;-1,56%;-2,10%;-2,49%;-2,90%;-3,71%;-4,93%;-6,57%
94;ГРАНД ИНВЕСТ БАНК, АО;Ликвидируется;044525680;Находится в стадии ликвидации от 12.10.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 21.09.2018, Сообщения о принятии решения о ликвидации от 01.10.2018;47 165 000;80 118 000;113 117 000;135 946 000;152 892 000;170 738 000;186 852 000;205 869 000;185 236 000;242 371 000;243 450 000;25 539 000;89 000;0;93 000;0;0;190 000;94 000;27 000;0;0;0;0;450 981 000;0;0;279 999 000;0;393 875 000;391 713 000;234 181 000;881 489 000;577 681 000;0;532 411 000;9 151 647 000;8 902 932 000;8 345 961 000;8 415 956 000;8 455 260 000;7 440 300 000;6 873 113 000;6 732 729 000;5 416 319 000;5 150 145 000;5 372 365 000;4 017 903 000;2 474 081 000;2 045 448 000;1 480 890 000;1 619 506 000;1 856 965 000;1 332 046 000;1 040 139 000;1 408 675 000;974 356 000;953 418 000;1 050 091 000;952 055 000;867 333 000;892 524 000;872 183 000;892 361 000;688 660 000;636 664 000;480 919 000;562 300 000;375 038 000;293 601 000;523 138 000;341 472 000;5 807 615 000;5 963 825 000;5 991 693 000;5 901 108 000;5 907 670 000;5 471 162 000;5 351 676 000;4 760 835 000;4 066 616 000;3 902 023 000;3 796 979 000;2 722 368 000;0;0;0;0;0;0;0;0;0;0;0;0;485 872 000;471 672 000;465 448 000;463 667 000;474 493 000;469 413 000;456 301 000;451 874 000;434 935 000;447 928 000;427 836 000;395 229 000;705 375 000;698 175 000;686 429 000;686 549 000;683 425 000;687 890 000;684 210 000;647 471 000;666 217 000;628 907 000;573 807 000;446 715 000;2 299 931 000;2 325 525 000;2 249 817 000;2 251 801 000;2 253 012 000;2 267 761 000;2 284 490 000;2 297 019 000;2 268 798 000;2 316 634 000;2 326 895 000;2 315 293 000;12,68%;12,04%;11,97%;13,07%;13,42%;14,15%;16,58%;15,80%;17,04%;19,47%;21,17%;16,36%;270,22%;229,78%;218,18%;241,13%;253,32%;244,48%;266,52%;263,17%;264,64%;302,29%;318,52%;307,11%;11,15%;10,44%;9,76%;11,78%;11,01%;11,33%;13,27%;12,59%;11,21%;14,11%;15,52%;10,21%;1,30%;1,30%;1,30%;1,32%;1,33%;1,33%;1,31%;1,30%;1,28%;1,24%;1,21%;1,31%;8,63%;8,46%;8,32%;8,19%;8,09%;7,92%;7,66%;7,35%;7,03%;6,64%;6,27%;6,58%
